# HoloTracker Batch Processing Results
# Generated on: 2025-10-17 09:58:21
#
# CONFIGURATION PARAMETERS:
# Hologram Directory: C:/TRAVAIL/RepositoriesGithub/HOLOTRACKER_FULL_PYTHON/Film REF
# Mean Hologram File: C:/TRAVAIL/RepositoriesGithub/HOLOTRACKER_FULL_PYTHON/Film REF\mean\mean_log.tif
#
# HOLOGRAM PARAMETERS:
# Wavelength (m): 660e-9
# Medium Optical Index: 1.33
# Hologram Size X: 1024
# Hologram Size Y: 1024
# Pixel Size (m): 5.5e-6
# Objective Magnification: 40
#
# PROPAGATION PARAMETERS:
# Distance Initial (m): 10e-6
# Number of Planes: 220
# Step (m): 0.5e-6
#
# FOURIER FILTER PARAMETERS:
# High Pass: 15
# Low Pass: 200
#
# FOCUS PARAMETERS:
# Focus Type: SUM_OF_VARIANCE
# Sum Size: 15
#
# ANALYSIS PARAMETERS:
# Remove Mean: True
# Cleaning Type: subtraction
# Batch Threshold: compute on 1st hologram
#
# CCL PARAMETERS:
# Threshold (Nb StdVar): 12
# Connectivity: 26
# Min Voxel: 10
# Max Voxel: 0
#
# DATA COLUMNS:
HOLOGRAM NUMBER,OBJECT NUMBER,X POSITION (m),Y POSITION (m),Z POSITION (m),NUMBER OF VOXEL
6,19,7.09732922e-12,5.78460349e-11,3.18286584e-11,5646
6,20,7.58304886e-11,8.48783457e-11,3.29455434e-11,5534
6,21,7.32152694e-12,2.47305125e-11,3.30773182e-11,1119
6,22,1.38964999e-10,6.71811576e-11,3.37742204e-11,249
6,23,7.53093700e-11,8.35214087e-11,3.64999978e-11,34
6,24,7.58619135e-11,8.59678912e-11,3.64999978e-11,33
6,25,4.32933848e-11,1.11110960e-10,3.78342229e-11,52
6,26,1.40358330e-10,2.83674526e-11,3.92403563e-11,268
6,27,1.06372492e-10,4.93002735e-11,4.52607237e-11,8662
6,28,3.81858881e-11,1.33835929e-10,4.32726192e-11,3739
6,29,1.31575725e-10,1.46146340e-12,4.69342376e-11,5474
6,30,1.28802058e-10,1.27269901e-10,4.79436640e-11,13476
6,31,1.33237438e-10,1.40398959e-10,4.17080373e-11,12
6,32,1.08342894e-10,1.30836663e-10,4.79217997e-11,9313
6,33,4.18246418e-11,1.07685242e-10,4.89702143e-11,20914
6,34,4.12956397e-11,1.09278022e-10,4.43332319e-11,12
6,35,1.30655375e-10,9.87641542e-11,4.82105825e-11,3191
6,36,1.03776656e-10,5.20082285e-11,5.05299540e-11,3372
6,37,9.09420705e-11,2.66870538e-11,5.35560976e-11,2697
6,38,1.03262872e-10,5.05526259e-11,5.61913876e-11,26
6,39,1.03303893e-10,5.11824510e-11,5.59999971e-11,13
6,40,4.17377378e-11,1.04687490e-10,5.84543086e-11,11
6,41,1.32427318e-10,1.27863954e-10,5.92512624e-11,86
6,42,4.62238022e-11,9.17130747e-11,6.51858572e-11,617
6,43,9.21049577e-11,1.24426952e-10,6.67252534e-11,1611
6,44,9.28062509e-11,1.20481622e-10,7.29815365e-11,192
7,1,3.52544635e-12,5.17454828e-12,1.53045232e-12,364
7,2,4.35941947e-11,9.80009863e-11,0.00000000e+00,19
7,3,4.32070265e-11,1.00511017e-10,8.53226629e-12,16432
7,4,4.15884460e-11,1.17529395e-10,1.01403220e-11,21340
7,5,1.18093398e-10,1.29089778e-10,6.82256200e-13,381
7,6,3.47062792e-12,3.86985357e-12,1.14737918e-12,62
7,7,1.15013499e-10,1.28619999e-10,1.28971806e-12,128
7,8,1.10503759e-10,1.27496009e-10,9.99999884e-13,12
7,9,3.45291869e-12,5.19004607e-12,6.43783460e-12,55
7,10,3.61643924e-12,4.54743804e-12,1.05371519e-11,103
7,11,4.17736483e-11,1.20269855e-10,1.28139845e-11,16
7,12,4.28626518e-11,1.02042548e-10,1.67184589e-11,48
7,13,4.35959482e-11,9.94854418e-11,2.05588294e-11,17
7,14,4.18171148e-11,1.15891613e-10,2.17004163e-11,60
7,15,2.45740330e-12,2.89368691e-11,2.69051179e-11,399
7,16,4.16637158e-11,1.18290147e-10,2.56452022e-11,17
7,17,9.61627084e-11,1.56774149e-11,2.99868334e-11,3872
7,18,6.99379507e-12,5.80286396e-11,3.19826577e-11,5371
7,19,1.42110946e-12,2.83436002e-11,3.40417064e-11,3998
